#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
48,Tue Feb 01 17:09:29 EST 2022,20,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSignatures A1InterfaceAsType+ A1MnemonicNames A1PublicMethodsOverride+ ,A1ClassIsGeneric A1ConfigurationProvided A1ExpectedSetters A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,6,5,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(5.0/5.0) A1InterfaceAsType-(5.0/10.0) A1MnemonicNames-(14.7/15.0) A1NamedConstants-(1.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(1.7/10.0) , ,
49,Tue Feb 01 17:09:32 EST 2022,24,4,A1SpecificStyleSuite,A1AccessModifiersMatched A1ClassIsGeneric+ A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSetters+ A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,6,6,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(5.0/5.0) A1ExpectedCalls-(13.3/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(2.0/3.0) A1ExpectedSignatures-(4.3/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
50,Tue Feb 01 17:09:41 EST 2022,24,0,DefaultFactoryMapObjectList,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,6,7,false, , , ,DefaultFactoryMapObjectList-(0.0/5.0) , ,
51,Tue Feb 01 17:09:48 EST 2022,24,0,MapperFactory,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,6,8,false, , , ,MapperFactory-(10.0/10.0) , ,
52,Tue Feb 01 17:09:50 EST 2022,24,0,MapReduceFactories,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,6,9,true,DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerFactory , , ,DefaultFactoryMapObjectList-(0.0/5.0) DefaultFactoryReduceObjectList-(0.0/10.0) MapperFactory-(10.0/10.0) ReducerFactory-(0.0/10.0) , ,
53,Tue Feb 01 17:09:51 EST 2022,24,0,MapReduceFactories,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,6,10,true,DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerFactory , , ,DefaultFactoryMapObjectList-(0.0/5.0) DefaultFactoryReduceObjectList-(0.0/10.0) MapperFactory-(10.0/10.0) ReducerFactory-(0.0/10.0) , ,
54,Tue Feb 01 17:11:03 EST 2022,24,0,MapReduceFactories,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,7,0,true,DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerFactory ,A1ConfigurationProvided , ,DefaultFactoryMapObjectList-(0.0/5.0) DefaultFactoryReduceObjectList-(0.0/10.0) MapperFactory-(10.0/10.0) ReducerFactory-(0.0/10.0) , ,
55,Tue Feb 01 17:11:09 EST 2022,24,0,SingleThreadIntSum,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,7,1,true,IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult , , ,IntSummingListMapper-(0.0/10.0) StandAloneSingleThreadSumFactoryChange-(0.0/10.0) StandAloneSingleThreadSumMVC-(0.0/10.0) StandAloneSingleThreadSumMapReduceListImplementation-(0.0/30.0) StandAloneSingleThreadSumResult-(0.0/10.0) , ,
56,Tue Feb 01 17:11:11 EST 2022,27,3,MapReduceClasses,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass+ ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,7,2,true,ReducerClass SumMapperClass TokenCountsMapperClass , , ,ReducerClass-(0.0/5.0) SumMapperClass-(0.0/5.0) TokenCountsMapperClass-(5.0/5.0) , ,
57,Tue Feb 01 17:11:16 EST 2022,27,0,SingleThreadTokenCount,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,7,3,true,StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult TokenCountingListMapper , , ,StandAloneSingleThreadTokenCountMVC-(0.0/30.0) StandAloneSingleThreadTokenCountMapReduceListImplementation-(0.0/30.0) StandAloneSingleThreadTokenCountResult-(10.0/10.0) TokenCountingListMapper-(0.0/10.0) , ,
58,Tue Feb 01 17:11:25 EST 2022,27,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,7,4,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(5.0/5.0) A1InterfaceAsType-(5.0/10.0) A1MnemonicNames-(14.7/15.0) A1NamedConstants-(1.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(1.7/10.0) , ,
59,Tue Feb 01 17:11:27 EST 2022,27,0,A1ConfigurationProvided,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,7,5,false, , , ,A1ConfigurationProvided-(0.0/10.0) , ,
60,Tue Feb 01 17:11:28 EST 2022,27,0,A1SpecificStyleSuite,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,7,6,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(5.0/5.0) A1ExpectedCalls-(12.9/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(2.0/3.0) A1ExpectedSignatures-(4.4/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
61,Tue Feb 01 19:00:09 EST 2022,31,4,MapReduceFactories,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory ReducerFactory+ StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,8,0,true,DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerFactory ,A1ConfigurationProvided , ,DefaultFactoryMapObjectList-(0.0/5.0) DefaultFactoryReduceObjectList-(0.0/10.0) MapperFactory-(10.0/10.0) ReducerFactory-(10.0/10.0) , ,
62,Tue Feb 01 19:00:14 EST 2022,31,0,SingleThreadIntSum,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper ReducerClass StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,8,1,true,IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult , , ,IntSummingListMapper-(0.0/10.0) StandAloneSingleThreadSumFactoryChange-(0.0/10.0) StandAloneSingleThreadSumMVC-(0.0/10.0) StandAloneSingleThreadSumMapReduceListImplementation-(0.0/30.0) StandAloneSingleThreadSumResult-(0.0/10.0) , ,
63,Tue Feb 01 19:00:15 EST 2022,34,3,MapReduceClasses,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory ReducerClass+ ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,8,2,true,ReducerClass SumMapperClass TokenCountsMapperClass , , ,ReducerClass-(5.0/5.0) SumMapperClass-(0.0/5.0) TokenCountsMapperClass-(5.0/5.0) , ,
64,Tue Feb 01 19:00:18 EST 2022,34,0,SingleThreadTokenCount,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,8,3,true,StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult TokenCountingListMapper , , ,StandAloneSingleThreadTokenCountMVC-(0.0/30.0) StandAloneSingleThreadTokenCountMapReduceListImplementation-(0.0/30.0) StandAloneSingleThreadTokenCountResult-(10.0/10.0) TokenCountingListMapper-(0.0/10.0) , ,
65,Tue Feb 01 19:00:22 EST 2022,34,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,8,4,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(5.0/5.0) A1InterfaceAsType-(6.3/10.0) A1MnemonicNames-(14.8/15.0) A1NamedConstants-(1.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(1.4/10.0) , ,
66,Tue Feb 01 19:00:25 EST 2022,34,0,A1SpecificStyleSuite,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,8,5,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(5.0/5.0) A1ExpectedCalls-(13.3/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(2.3/3.0) A1ExpectedSignatures-(4.4/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
67,Tue Feb 01 19:00:26 EST 2022,34,0,A1ConfigurationProvided,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,8,6,false, , , ,A1ConfigurationProvided-(0.0/10.0) , ,
68,Tue Feb 01 19:26:21 EST 2022,41,7,MapReduceFactories,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants DefaultFactoryMapObjectList+ DefaultFactoryReduceObjectList+ MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,9,0,true,DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerFactory ,A1ConfigurationProvided , ,DefaultFactoryMapObjectList-(5.0/5.0) DefaultFactoryReduceObjectList-(10.0/10.0) MapperFactory-(10.0/10.0) ReducerFactory-(10.0/10.0) , ,
69,Tue Feb 01 19:26:24 EST 2022,41,0,SingleThreadIntSum,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,9,1,true,IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult , , ,IntSummingListMapper-(0.0/10.0) StandAloneSingleThreadSumFactoryChange-(0.0/10.0) StandAloneSingleThreadSumMVC-(0.0/10.0) StandAloneSingleThreadSumMapReduceListImplementation-(0.0/30.0) StandAloneSingleThreadSumResult-(0.0/10.0) , ,
70,Tue Feb 01 19:26:25 EST 2022,41,0,MapReduceClasses,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper , ,9,2,true,ReducerClass SumMapperClass TokenCountsMapperClass , , ,ReducerClass-(5.0/5.0) SumMapperClass-(0.0/5.0) TokenCountsMapperClass-(5.0/5.0) , ,
71,Tue Feb 01 19:26:29 EST 2022,44,3,SingleThreadTokenCount,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedGetters A1ExpectedSupertypes A1NamedConstants DefaultFactoryMapObjectList DefaultFactoryReduceObjectList MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountResult TokenCountingListMapper+ TokenCountsMapperClass ,A1ExpectedCalls A1ExpectedSetters A1ExpectedSignatures A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride ,A1ConfigurationProvided A1NoCheckstyleWarnings IntSummingListMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass , ,9,3,true,StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult TokenCountingListMapper , , ,StandAloneSingleThreadTokenCountMVC-(0.0/30.0) StandAloneSingleThreadTokenCountMapReduceListImplementation-(0.0/30.0) StandAloneSingleThreadTokenCountResult-(10.0/10.0) TokenCountingListMapper-(10.0/10.0) , ,
