Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,comp533.main.ModelInterface,model:interface,@ModelClass,model:class,getReductionQueueList,get:reduction:queue:list
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.Map,map,java.util.Map,map,entrySet,entry:set
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.Map.Entry,entry,java.util.Map.Entry,entry,getKey,get:key
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.Map.Entry,entry,java.util.Map.Entry,entry,getValue,get:value
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.ArrayList,array:list,java.util.ArrayList,array:list,size,size
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,tracePartitionAssigned,trace:partition:assigned
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.ArrayList,array:list,java.util.ArrayList,array:list,add,add
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,splitReduction,split:reduction,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.ArrayList,array:list,java.util.ArrayList,array:list,get,get
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,setClient,set:client,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,setClient,set:client,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,setClient,set:client,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,getClass,get:class
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,setClient,set:client,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,setClient,set:client,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,toString,to:string
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,setClient,set:client,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceClientAssignment,trace:client:assignment
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,signalQuit,signal:quit,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceQuit,trace:quit
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,comp533.main.ModelInterface,model:interface,@ModelClass,model:class,getBarrier,get:barrier
