Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
comp533.RunSpring22Assignment2Tests,run:spring:assignment:tests,RunSpring22Assignment2Tests,run:spring:assignment:tests,main,main,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer,trace.grader.basics.GraderBasicsTraceUtility,grader:basics:trace:utility,trace.grader.basics.GraderBasicsTraceUtility,grader:basics:trace:utility,setBufferTracedMessages,set:buffer:traced:messages
comp533.RunSpring22Assignment2Tests,run:spring:assignment:tests,RunSpring22Assignment2Tests,run:spring:assignment:tests,main,main,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer,trace.grader.basics.GraderBasicsTraceUtility,grader:basics:trace:utility,trace.grader.basics.GraderBasicsTraceUtility,grader:basics:trace:utility,setMaxPrintedTraces,set:max:printed:traces
comp533.RunSpring22Assignment2Tests,run:spring:assignment:tests,RunSpring22Assignment2Tests,run:spring:assignment:tests,main,main,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer,trace.grader.basics.GraderBasicsTraceUtility,grader:basics:trace:utility,trace.grader.basics.GraderBasicsTraceUtility,grader:basics:trace:utility,setMaxTraces,set:max:traces
comp533.RunSpring22Assignment2Tests,run:spring:assignment:tests,RunSpring22Assignment2Tests,run:spring:assignment:tests,main,main,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer,grader.basics.execution.BasicProjectExecution,basic:project:execution,grader.basics.execution.BasicProjectExecution,basic:project:execution,setProcessTimeOut,set:process:time:out
comp533.RunSpring22Assignment2Tests,run:spring:assignment:tests,RunSpring22Assignment2Tests,run:spring:assignment:tests,main,main,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer,gradingTools.comp533s22.assignment2.S22Assignment2Suite,assignment:suite,gradingTools.comp533s22.assignment2.S22Assignment2Suite,assignment:suite,main,main
comp533.partitioner.TokenCounterPartitioner,token:counter:partitioner,@PartitionerClass,partitioner:class,getPartition,get:partition,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class,String,string,java.lang.String,string,charAt,char:at
comp533.partitioner.TokenCounterPartitioner,token:counter:partitioner,@PartitionerClass,partitioner:class,getPartition,get:partition,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class,Character,character,java.lang.Character,character,isLetter,is:letter
comp533.partitioner.TokenCounterPartitioner,token:counter:partitioner,@PartitionerClass,partitioner:class,getPartition,get:partition,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class,Character,character,java.lang.Character,character,toLowerCase,to:lower:case
comp533.partitioner.TokenCounterPartitioner,token:counter:partitioner,@PartitionerClass,partitioner:class,getPartition,get:partition,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class,Math,math,java.lang.Math,math,ceil,none
comp533.partitioner.TokenCounterPartitioner,token:counter:partitioner,@PartitionerClass,partitioner:class,getPartition,get:partition,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class,Math,math,java.lang.Math,math,floor,floor
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,clearReductionQueues,clear:reduction:queues,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,clear,clear
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,unblockSlaveThreads,unblock:slave:threads,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.util.List,list,java.util.List,list,get,get
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,unblockSlaveThreads,unblock:slave:threads,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,comp533.slave.Slave,slave,@SlaveClass,slave:class,notifySlave,notify:slave
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,updateInputString,update:input:string,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.beans.PropertyChangeEvent,property:change:event,java.beans.PropertyChangeEvent,property:change:event,PropertyChangeEvent,property:change:event
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,updateInputString,update:input:string,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,comp533.view.TokenCounterView,token:counter:view,@ViewClass,view:class,printNotification,print:notification
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,updateInputString,update:input:string,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.beans.PropertyChangeSupport,property:change:support,java.beans.PropertyChangeSupport,property:change:support,firePropertyChange,fire:property:change
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,initializeStructures,initialize:structures,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.util.HashMap,hash:map,java.util.HashMap,hash:map,HashMap,hash:map
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,initializeStructures,initialize:structures,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,ArrayBlockingQueue,array:blocking:queue
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,initializeStructures,initialize:structures,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,java.util.concurrent.ConcurrentLinkedQueue,concurrent:linked:queue,clear,clear
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueueRequest,trace:request
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.util.concurrent.BlockingQueue,blocking:queue,java.util.concurrent.BlockingQueue,blocking:queue,put,put
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueue,trace
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,util.trace.Tracer,tracer,util.trace.Tracer,tracer,error,error
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,InterruptedException,interrupted:exception,java.lang.InterruptedException,interrupted:exception,getMessage,get:message
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,comp533.keyValue.KeyValue,key:value,@KeyValueClass,key:value:class,KeyValue,key:value
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueueRequest,trace:request
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,java.util.concurrent.BlockingQueue,blocking:queue,java.util.concurrent.BlockingQueue,blocking:queue,put,put
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,util.trace.Tracer,tracer,util.trace.Tracer,tracer,error,error
comp533.model.TokenCounterModel,token:counter:model,@ModelClass,model:class,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass:AMapReduceTracer:AMapReduceTracer:@PartitionerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class:a:map:reduce:tracer:a:map:reduce:tracer:partitioner:class:a:map:reduce:tracer:model:class,InterruptedException,interrupted:exception,java.lang.InterruptedException,interrupted:exception,getMessage,get:message
